license_id,source_system,callsign,facility_id,frn,lic_name,common_name,radio_service_code,radio_service_desc,rollup_category_code,rollup_category_desc,grant_date,expired_date,cancellation_date,last_action_date,lic_status_code,lic_status_desc,rollup_status_code,rollup_status_desc,entity_type_code,entity_type_desc,rollup_entity_code,rollup_entity_desc,lic_address,lic_city,lic_state,lic_zip_code,lic_attention_line,contact_company,contact_name,contact_title,contact_address1,contact_address2,contact_city,contact_state,contact_zip,contact_country,contact_phone,contact_fax,contact_email,market_code,market_desc,channel_block,loc_type_code,loc_type_desc,loc_city,loc_county_code,loc_county_name,loc_state,loc_radius_op,loc_seq_id,loc_lat_deg,loc_lat_min,loc_lat_sec,loc_lat_dir,loc_long_deg,loc_long_min,loc_long_sec,loc_long_dir,hgt_structure,asr_num,antenna_id,ant_seq_id,ant_make,ant_model,ant_type_code,ant_type_desc,azimuth,beamwidth,polarization_code,frequency_id,freq_seq_id,freq_class_station_code,freq_class_station_desc,power_erp,power_output,frequency_assigned,frequency_upper_band,unit_of_measure,tolerance,emission_id,emission_seq_id,emission_code,ground_elevation,lat,long,geom
3000066819,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-07-06,2015-07-06,,2015-07-06,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Bowling Green,CAROLINE,CAROLINE,VA,,117396,38,4,16,N,77,19,3,W,,,3000117396,117396,,,N,Non-Directional,,,,3000494854,494854,FX,,50.84,,10550,10600,MHz.,0.01,3000807740,807740,21M3P0N,,38.071111111,-77.3175,0101000020E6100000B81E85EB515453C049103C2B1A094340
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,118823,34,38,23,N,98,23,43,W,,,3000118823,118823,,,N,Non-Directional,,,,3000499674,499674,FX,,40.3,,10550,10600,MHz.,0.01,3000814942,814942,66M6P0N,,34.639722222,-98.395277778,0101000020E61000001D562A3B4C9958C0DA01F36AE2514140
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,122170,31,11,16,N,89,11,57,W,,,3000122170,122170,,,N,Non-Directional,,,,3000511555,511555,FX,,40.3,,10550,10600,MHz.,0.01,3000834428,834428,66M6Q0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,122174,34,38,23,N,98,23,43,W,,,3000122174,122174,,,N,Non-Directional,,,,3000511564,511564,FX,,40.3,,9800,9975,MHz.,0.01,3000834446,834446,66M6P0N,,34.639722222,-98.395277778,0101000020E61000001D562A3B4C9958C0DA01F36AE2514140
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,118821,32,1,32,N,109,1,35,W,,,3000118821,118821,,,N,Non-Directional,,,,3000499671,499671,FX,,40.3,,9800,9975,MHz.,0.01,3000814935,814935,66M6Q0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135785,32,45,59,N,115,17,8,W,,,3000135785,135785,,,N,Non-Directional,,,,3000560390,560390,FX,,40.3,,9800,9975,MHz.,0.01,3000911281,911281,66M6Q0N,,32.766388889,-115.285555556,0101000020E6100000838DCF8A46D25CC0EA22F70719624040
3000078392,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-07-05,2017-07-05,,2017-07-05,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,McAllen,HIDALGO,HIDALGO,TX,10,149989,26,7,51,N,98,16,27,W,,,3000149989,149989,,,N,Non-Directional,,,,3000615262,615262,FX,,384.7,,10250,10500,MHz.,0.005,3001009553,1009553,50M0F3N,,26.130833333,-98.274166667,0101000020E6100000C61A59F28B9158C03176164B7E213A40
3000080950,ELS,WI2XQX,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-12-01,2017-12-01,,2017-12-01,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annappolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Annapolis Junction,HOWARD,HOWARD,MD,15,157563,39,7,32,N,76,47,33,W,,,3000157563,157563,,,N,Non-Directional,,,,3000638957,638957,FX,,40.3,,10550,10600,MHz.,0.01,3001052103,1052103,66M0P0N,,39.125555556,-76.7925,0101000020E61000001F85EB51B83253C0F16C573412904340
3000090781,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-03-01,2024-03-01,,2019-04-01,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,Avraham Abasov,8955 Henkels Ln,Annapolis Junction,MD,20701,XX,,,,,,,,,Marana,PIMA,PIMA,AZ,10,183596,32,25,5,N,111,8,17,W,,,3000183596,183596,,,N,Non-Directional,,,,3000734804,734804,FX,,384.7,,10250,10500,MHz.,0.005,3001220079,1220079,50M0F3N,,32.418055556,-111.138055556,0101000020E61000004583F8E6D5C85BC02E772ED882354040
3000090781,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-03-01,2024-03-01,,2019-04-01,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,Avraham Abasov,8955 Henkels Ln,Annapolis Junction,MD,20701,XX,,,,,,,,,Baltimore,BALTIMORE,BALTIMORE,MD,5,183606,39,14,43,N,76,34,22,W,,,3000183606,183606,,,N,Non-Directional,,,,3000734814,734814,MO,,384.7,,10250,10500,MHz.,0.005,3001220089,1220089,50M0F3N,,39.245277778,-76.572777778,0101000020E6100000AD182064A82453C008792143659F4340
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,122801,32,41,48,N,115,54,35,W,,,3000122801,122801,,,N,Non-Directional,,,,3000513357,513357,FX,,40.3,,10550,10600,MHz.,0.01,3000836982,836982,66M6P0N,,32.696666667,-115.909722222,0101000020E6100000CEFB8DE338FA5CC03A7D935F2C594040
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,149748,34,38,23,N,98,23,43,W,,,3000149748,149748,,,N,Non-Directional,,,,3000614122,614122,FX,,50.84,,10550,10600,MHz.,0.01,3001006973,1006973,21M3P0N,,34.639722222,-98.395277778,0101000020E61000001D562A3B4C9958C0DA01F36AE2514140
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,117169,39,9,9,N,76,54,33,W,,,3000117169,117169,,,N,Non-Directional,,,,3000493537,493537,FX,,40.3,,10550,10600,MHz.,0.01,3000805403,805403,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,117174,32,1,32,N,109,1,35,W,,,3000117174,117174,,,N,Non-Directional,,,,3000493534,493534,FX,,40.3,,10550,10600,MHz.,0.01,3000805396,805396,66M6Q0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,130218,32,41,48,N,115,54,35,W,,,3000130218,130218,,,N,Non-Directional,,,,3000538524,538524,FX,,40.3,,10550,10600,MHz.,0.01,3000875901,875901,66M6Q0N,,32.696666667,-115.909722222,0101000020E6100000CEFB8DE338FA5CC03A7D935F2C594040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Bowling Green,CAROLINE,CAROLINE,VA,,135779,38,4,16,N,77,19,3,W,,,3000135779,135779,,,N,Non-Directional,,,,3000560379,560379,FX,,40.3,,9800,9975,MHz.,0.01,3000911259,911259,66M6Q0N,,38.071111111,-77.3175,0101000020E6100000B81E85EB515453C049103C2B1A094340
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,San Miguel,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,,135781,35,47,27,N,120,44,36,W,,,3000135781,135781,,,N,Non-Directional,,,,3000560382,560382,FX,,40.3,,10550,10600,MHz.,0.01,3000911265,911265,66M6Q0N,,35.790833333,-120.743333333,0101000020E6100000BFD0F8C5922F5EC02DE9D2063AE54140
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Pembina,PEMBINA,PEMBINA,ND,,135783,48,59,57,N,97,14,21,W,,,3000135783,135783,,,N,Non-Directional,,,,3000560386,560386,FX,,40.3,,9800,9975,MHz.,0.01,3000911274,911274,66M6P0N,,48.999166667,-97.239166667,0101000020E6100000BC43B5814E4F58C058027FB1E47F4840
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Raeford,HOKE,HOKE,NC,,135793,35,1,11,N,79,11,28,W,,,3000135793,135793,,,N,Non-Directional,,,,3000560406,560406,FX,,40.3,,9800,9975,MHz.,0.01,3000911313,911313,66M6Q0N,,35.019722222,-79.191111111,0101000020E61000006CE9182A3BCC53C04A3FFD4186824140
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,130203,39,26,43,N,79,40,12,W,,,3000130203,130203,,,N,Non-Directional,,,,3000538494,538494,FX,,40.3,,9800,9975,MHz.,0.01,3000875841,875841,66M6P0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,130220,32,45,4,N,115,58,28,W,,,3000130220,130220,,,N,Non-Directional,,,,3000538527,538527,FX,,40.3,,9800,9975,MHz.,0.01,3000875908,875908,66M6P0N,,32.751111111,-115.974444444,0101000020E6100000EEAF3A4C5DFE5CC020B4AC6824604040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135785,32,45,59,N,115,17,8,W,,,3000135785,135785,,,N,Non-Directional,,,,3000560391,560391,FX,,40.3,,10550,10600,MHz.,0.01,3000911283,911283,66M6Q0N,,32.766388889,-115.285555556,0101000020E6100000838DCF8A46D25CC0EA22F70719624040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135788,32,44,34,N,115,5,47,W,,,3000135788,135788,,,N,Non-Directional,,,,3000560397,560397,FX,,40.3,,10550,10600,MHz.,0.01,3000911295,911295,66M6Q0N,,32.742777778,-115.096388889,0101000020E6100000FA7C4D3C2BC65CC04F5A9C57135F4040
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,McAllen,HIDALGO,HIDALGO,TX,10,177519,26,8,1,N,98,17,18,W,,,3000177519,177519,,,N,Non-Directional,,,,3000712845,712845,FX,,384.7,,10250,10500,MHz.,0.005,3001182882,1182882,50M0F3N,,26.133611111,-98.288333333,0101000020E61000003AE5A60D749258C09220785634223A40
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,"Tucson,",PIMA,PIMA,AZ,10,177520,32,5,25,N,110,49,15,W,,,3000177520,177520,,,N,Non-Directional,,,,3000712846,712846,FX,,384.7,,10250,10500,MHz.,0.005,3001182883,1182883,50M0F3N,,32.090277778,-110.820833333,0101000020E6100000E82C888888B45BC06408E4388E0B4040
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,149745,31,39,47,N,108,40,50,W,,,3000149745,149745,,,N,Non-Directional,,,,3000614119,614119,FX,,50.84,,10550,10600,MHz.,0.01,3001006967,1006967,21M3P0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,"Phoenix,",MARICOPA,MARICOPA,AZ,10,177521,33,40,49,N,112,6,11,W,,,3000177521,177521,,,N,Non-Directional,,,,3000712847,712847,FX,,384.7,,10250,10500,MHz.,0.005,3001182884,1182884,50M0F3N,,33.680277778,-112.103055556,0101000020E61000003BAC547698065CC04F5A9C5713D74040
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,McAllen,HIDALGO,HIDALGO,TX,10,177518,26,7,51,N,98,16,27,W,,,3000177518,177518,,,N,Non-Directional,,,,3000712844,712844,FX,,384.7,,10250,10500,MHz.,0.005,3001182881,1182881,50M0F3N,,26.130833333,-98.274166667,0101000020E6100000C61A59F28B9158C03176164B7E213A40
3000052375,ELS,WF9XSJ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2012-05-21,2012-05-29,,2012-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Dave Machuga, 11840 West Market Place, Suite A",Fulton,MD,20759,,,Dave Machuga,President and CEO,Dave Machuga,"11840 West Market Place, Suite A",Fulton,MD,20759,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,79189,39,9,9,N,76,54,34,W,,,3000079189,79189,,,N,Non-Directional,,,,3000346518,346518,FX,,384.7,,10250,10500,MHz.,0.005,3000559802,559802,50M0F3N,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000072600,ELS,WH2XJZ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-06-16,2016-06-16,,2016-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Richard Aronson, 11840 West Market Place",Fulton,MD,20759,,,Richard Aronson,"Manager, Advanced Programs",,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,10,134389,39,9,9,N,76,54,34,W,,,3000134389,134389,,,Y,Directional,,,,3000554460,554460,MO,,39.811,,746,756,MHz.,1e-05,3000902749,902749,10M0W7W,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,130206,32,1,32,N,109,1,35,W,,,3000130206,130206,,,N,Non-Directional,,,,3000538499,538499,FX,,40.3,,10550,10600,MHz.,0.01,3000875851,875851,66M6Q0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,Annapolis Junction,HOWARD,HOWARD,MD,10,177516,39,7,32,N,76,47,39,W,,,3000177516,177516,,,N,Non-Directional,,,,3000712842,712842,FX,,384.7,,10250,10500,MHz.,0.005,3001182879,1182879,50M0F3N,,39.125555556,-76.794166667,0101000020E6100000A7956DA0D33253C0F16C573412904340
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,Bandera,BANDERA,BANDERA,TX,5,177522,29,42,44,N,99,4,17,W,,,3000177522,177522,,,N,Non-Directional,,,,3000712848,712848,FX,,384.7,,10250,10500,MHz.,0.005,3001182885,1182885,50M0F3N,,29.712222222,-99.071388889,0101000020E610000061E3B3A291C458C076F90E3254B63D40
3000090781,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-03-01,2024-03-01,,2019-04-01,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,Avraham Abasov,8955 Henkels Ln,Annapolis Junction,MD,20701,XX,,,,,,,,,McAllen,HIDALGO,HIDALGO,TX,10,183598,26,8,1,N,98,17,18,W,,,3000183598,183598,,,N,Non-Directional,,,,3000734806,734806,FX,,384.7,,10250,10500,MHz.,0.005,3001220081,1220081,50M0F3N,,26.133611111,-98.288333333,0101000020E61000003AE5A60D749258C09220785634223A40
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,115912,39,9,9,N,76,54,33,W,,,3000115912,115912,,,N,Non-Directional,,,,3000487301,487301,FX,,40.3,,9800,9975,MHz.,0.01,3000794884,794884,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000066241,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,115933,39,9,9,N,76,54,34,W,,,3000115933,115933,,,N,Non-Directional,,,,3000487328,487328,FX,,384.7,,10250,10500,MHz.,0.005,3000794937,794937,50M0F3N,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000072700,ELS,WH2XJZ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-09-01,2016-06-07,,2016-06-07,E,Unknown,E,Expired,C,Corporation,B,Business,"Richard Aronson, 11840 West Market Place",Fulton,MD,20759,,,Richard Aronson,"Manager, Advanced Programs",Richard Aronson,11840 West Market Place,Fulton,MD,20759,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,10,134667,39,9,9,N,76,54,34,W,,,3000134667,134667,,,Y,Directional,,,,3000555041,555041,MO,,1,,704,716,MHz.,1e-05,3000904020,904020,10M0W7W,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Sierra Vista,COCHISE,COCHISE,AZ,,118817,31,33,19,N,110,20,59,W,,,3000118817,118817,,,N,Non-Directional,,,,3000499662,499662,FX,,40.3,,10550,10600,MHz.,0.01,3000814918,814918,66M6P0N,,31.555277778,-110.349722222,0101000020E61000002A8B50D961965BC09FB438AF268E3F40
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,118818,39,26,43,N,79,40,12,W,,,3000118818,118818,,,N,Non-Directional,,,,3000499664,499664,FX,,40.3,,10550,10600,MHz.,0.01,3000814921,814921,66M6P0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000078227,ELS,WG2XYF,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-08,2020-12-01,,2017-05-08,G,Unknown,A,Active,C,Corporation,B,Business,"8955 Henkel Lane, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,Doron Maizlin,11840 West Market Place,Fulton,MD,20759,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,149656,39,9,9,N,76,54,33,W,,,3000149656,149656,,,N,Non-Directional,,,,3000613895,613895,FX,,4901.242,,10550,10600,MHz.,5,3001006612,1006612,10M0Q0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,122798,32,45,9,N,114,52,19,W,,,3000122798,122798,,,N,Non-Directional,,,,3000513351,513351,FX,,40.3,,10550,10600,MHz.,0.01,3000836970,836970,66M6P0N,,32.7525,-114.871944444,0101000020E61000002BBA11F0CDB75CC0B81E85EB51604040
